generation,individual,x1,x2,fitness,rank,is_elite
5,28,0.6523610648118883,0.535794006579958,4.508396937686104,28,False
5,29,0.5703215234127832,-0.6112156024794766,4.514385853716327,29,False
5,30,-0.6284808112766926,-0.9361313855992943,4.5447950439715505,30,False
5,31,-0.6284808112766926,-0.9361313855992943,4.5447950439715505,31,False
5,32,0.6523610648118883,-0.8200464407861663,4.545086065849464,32,False
5,33,-0.5384372442596934,-0.8157513214185178,4.548098407738738,33,False
5,34,-0.6284808112766926,-0.8200464407861663,4.561382742703405,34,False
5,35,0.5703215234127832,-0.9361313855992943,4.582045246784986,35,False
5,36,-0.6284808112766926,0.6874119595289372,4.6022704610237355,36,False
5,37,-0.6284808112766926,0.6874119595289372,4.6022704610237355,37,False
5,38,0.6523610648118883,0.6874119595289372,4.607765786990562,38,False
5,39,-1.2119720151460631,-0.28903793856867477,4.952444282514609,39,False
5,40,-1.2920197576741876,-0.28903793856867477,5.355988882987997,40,False
5,41,2.0516537862633513,-0.9361313855992943,5.634554250925884,41,False
5,42,0.5333005237900705,-1.2954029396513111,5.78007680553598,42,False
5,43,0.5333005237900705,-1.2954029396513111,5.78007680553598,43,False
5,44,0.5920716074541357,-1.2954029396513111,5.795417534698746,44,False
5,45,-1.7417464186184803,-0.9361313855992943,6.053242440015602,45,False
5,46,1.6431354032738756,-0.3812276974861266,6.4553026624135015,46,False
5,47,2.0516537862633513,0.6874119595289372,6.664381957221604,47,False
5,48,-1.984879108521235,0.535794006579958,6.753861367170462,48,False
5,49,-0.41084224461660046,2.8606430527695377,8.526256052422672,49,False
5,50,-2.064062422333164,2.8072903102196793,8.610463287406553,50,False
6,1,0.0961553288201793,1.0762956540714,3.20087375970984,1,True
6,2,0.0961553288201793,0.535794006579958,3.273283247281132,2,False
6,3,0.0961553288201793,0.535794006579958,3.273283247281132,3,False
6,4,0.0961553288201793,0.6874119595289372,3.342284290910293,4,False
6,5,0.0961553288201793,0.6874119595289372,3.342284290910293,5,False
6,6,-0.41084224461660046,-0.24295073774066278,3.354380871194309,6,False
6,7,-0.41084224461660046,-0.28903793856867477,3.5099427067041025,7,False
6,8,-0.41084224461660046,-0.28903793856867477,3.5099427067041025,8,False
6,9,-0.41084224461660046,-0.28903793856867477,3.5099427067041025,9,False
6,10,-0.511790133231886,-0.24295073774066278,3.6371960965784607,10,False
6,11,-0.5384372442596934,-0.28903793856867477,3.8291459703518957,11,False
6,12,0.6523610648118883,-0.28903793856867477,3.9738202186963822,12,False
6,13,-0.41084224461660046,0.535794006579958,4.137508454833075,13,False
6,14,-0.41084224461660046,0.535794006579958,4.137508454833075,14,False
